Timestamp,X,Y,Z,u,v,l,theta
0.0,0.8538538711274054,1.3793134688623294,0.1585227465851735,820.1805413109364,232.02060757413955,2.4922600396602466,-2.7585555982373324
0.04,0.7648637299359622,1.1601713470338757,0.20173101223122283,799.580212963122,229.21995403552523,4.436137098451603,3.2077806521776973
0.08,0.6800810333355399,0.9386619803888036,0.23830822118562342,785.6008917663844,232.23556059647626,2.728787176129222,3.132001256509236
0.12,0.6015135894344069,0.7280116832815655,0.26056691928781156,770.120073498959,236.79999006210682,2.588542028657683,2.65711277138907
0.16,0.5252257474942864,0.5241484037547764,0.27014274396873905,758.3752378517993,241.88522018170883,2.2136496504899155,2.577506407467665
0.2,0.4532888779731781,0.32944378056885076,0.2658325754306455,738.77513063164,245.40370150938864,3.797685437013979,2.5936320168469202
0.24,0.38304612452606046,0.13290932548680542,0.25030063605906566,725.2180531821884,260.4889604120074,3.154853763040171,2.210867606484038
0.28,0.31286909145677433,-0.051238152969047525,0.22222303618719558,708.7683586361696,270.25862688109095,3.462361221280255,2.3501545809777706
0.32,0.24316501557010128,-0.2445781210289156,0.1866382235367565,693.465614059739,288.5963217450532,2.4586510741542096,2.2521589624382994
0.36,0.17971179734147227,-0.4199147889936594,0.1372385090269581,679.0865968686444,305.1660880941708,4.707808326510504,2.269498662850555
0.4,0.11502233882324855,-0.5935046290791043,0.07572050303090229,665.6949957082506,323.4505317872058,4.703484184074211,2.162730016698689
0.44,0.0561335312615197,-0.7596992232016049,0.022856594516080922,651.3154208856192,342.791412280396,0.5631356775649708,-2.5329166596344694
0.48,0.012489898113821625,-0.8937029362473591,0.08599525722364529,643.1207537089169,335.2375979772723,1.3108800194850558,-2.342545312317655
0.52,-0.028851730753082293,-1.0222416035937674,0.1310848341826024,629.8374093530717,332.0749676009077,1.1790695570748906,-2.766065238547039
0.56,-0.06237399776744271,-1.1518533574249208,0.16494745204394193,626.3972086409602,330.71790490513405,0.20834666071284108,-3.027323842097956
