Timestamp,X,Y,Z,u,v,l,theta
0.0,0.6000425061354667,1.211413839670365,0.1412424352735632,766.0026133012801,237.93220267052476,0.7005873575822512,-2.08359791170207
0.04,0.5683727735374567,1.013533935418585,0.19392995083637463,761.618478118079,236.30400921860596,2.160912282601304,-3.137046014097261
0.08,0.5346294262316198,0.8381116410752977,0.2237000510699267,755.6949093633244,239.90591843770588,2.0201203690574068,3.007230608574777
0.12,0.5029977622084849,0.6588429728179734,0.24418062785196598,747.5505838135151,240.41516427983302,1.2283469745205775,2.727003627706676
0.16,0.4722371134178185,0.4768842166569097,0.2507715210939799,739.8642799432121,246.1183709642979,0.9015686240627224,2.17182671126773
0.2,0.4461024069274139,0.3102269057598327,0.2388130528293871,736.670334356359,252.33932981040297,0.6703921195058093,2.0473466680570658
0.24,0.4205144780585249,0.1419053881587883,0.2218163340215445,733.361380531323,263.5855912523356,1.404970255456615,1.9456686270899752
0.28,0.39654050013449205,-0.022590252581586256,0.1862421594556936,727.3969404352476,275.45238420151946,3.389880973530387,2.048892540903036
0.32,0.37555710147887966,-0.18098170385933707,0.1419054774266576,720.8803634311737,292.94762120636295,1.5260120254842477,1.7604701560521947
0.36,0.35163977559919574,-0.3503894849648728,0.0859244586822175,718.5614149712957,312.872690649602,2.8698807292162303,1.8191840579924885
0.4,0.33648580010137885,-0.5030147333994732,0.021572477240807665,716.9816414864994,331.9524185072022,0.09578742573386834,2.1562270771132144
0.44,0.3344523722695027,-0.6176201771249744,0.0847440155236459,719.5072740538033,324.61550234099263,0.8800319776785442,-1.5546665555418688
0.48,0.33393138402223366,-0.7329748756573823,0.13201516310473707,715.3971113084915,318.3524940498064,0.5575536143634491,-1.49877499868595
0.52,0.3347135221358334,-0.8416304450632176,0.16233172705084462,717.3337421910129,316.3482619524199,0.7183533764704937,-1.2541791403024831
0.56,0.3359306462411414,-0.9539834100439305,0.17817390547620476,717.5304030241955,316.55719554033203,0.7263125293395644,1.6080657346668916
0.6,0.33629829115693766,-1.062711295094179,0.18094766881006172,718.9269613230572,321.04929936082806,0.41279520531752323,1.3512954967956639
0.64,0.34092468821498284,-1.1697650072505161,0.1671053344506785,721.3309038523348,331.1803385974907,1.2575548006335204,1.4779473616949936
0.68,0.3408410536399945,-1.2778366639995664,0.13711652131783503,720.2046284461962,340.803457542811,2.5150405594477334,1.6093261648766484
