Timestamp,X,Y,Z,u,v,l,theta
0.0,0.23327526945854,1.5736329178728985,0.1563377103069099,686.9197259703532,222.25460781425772,1.286602703527194,-3.1656007240503237
0.04,0.18500662699274728,1.3368135669622039,0.20281285563352566,678.366233495206,221.20381311263597,-0.08786149792572462,-3.320111096177248
0.08,0.13870370734959833,1.0928761491933106,0.24532506365048307,669.398076880788,222.5454153456161,2.5636642068921116,3.1512981708152994
0.12,0.09289558966788145,0.8681669766511191,0.26731122629965204,656.7312099354231,227.80699816325475,-0.33427902872796067,2.6544612294148457
0.16,0.048882652996862536,0.6495473950486905,0.2792356946918109,649.5455219910682,231.73184759837193,-0.8302138253218487,2.25893008021861
0.2,0.006320106374601079,0.4383064621726208,0.2772457579690644,638.2110395105409,241.88889247850975,1.9898629563945314,2.2756812818683625
0.24,-0.04052201298692006,0.22399301530135898,0.2676308520185475,632.739039069604,250.2420582998627,1.9582498758890763,2.14354505267234
0.28,-0.08287219980239219,0.02767722172840424,0.2420652831776835,622.0396605583934,265.0643444111904,2.9409583129208743,2.124487758675647
0.32,-0.12420514940232756,-0.16554456912165072,0.20479040102647222,607.7593836337122,278.7038934177871,1.6215082187149847,1.985789598800632
0.36,-0.16675595670918775,-0.3559894610905991,0.15695403977961203,600.9724980378982,295.8734750873996,1.929152812727529,2.010810645988363
0.4,-0.2062903170538894,-0.5378286347832181,0.09687799597863637,588.8276208021094,320.1819389470495,2.548614458551631,1.9040672892804458
0.44,-0.24777784127666053,-0.7195919519442964,0.027178641457529268,582.2241484248784,341.44492577046395,4.637810261299828,1.91537815686822
0.48,-0.2750746100343085,-0.8649326550261681,0.07125786068870875,572.1918344729175,336.61611127963045,1.8909354895105612,-2.168482191588454
0.52,-0.30069845883721763,-1.005255850875289,0.12299193143313648,570.2052953472663,332.2511014041344,0.3880912120575899,-2.5485537031435297
0.56,-0.3242554766886763,-1.1381678674060547,0.15928086328079252,559.4702426163652,328.0237684652681,2.7383568225991963,-3.124460649911429
0.6,-0.3474895753536352,-1.2717338560754492,0.18002768810969152,559.9383814417855,331.68494773959003,1.98839234125552,2.4112664698934636
0.64,-0.3710917906016826,-1.4036790149134968,0.18697515903654205,553.3258556055665,333.79584285937386,-1.253119854573627,1.6896391102176256
