Timestamp,X,Y,Z,u,v,l,theta
0.0,0.4941424335156784,-1.3819065969119146,0.4067772583721044,989.1602485618444,331.59653794096164,9.059624227528623,-3.063195961236762
0.04,0.38490302466131004,-1.0446360677682587,0.44371074396465954,909.4037680710164,326.3191442720603,10.462328866590152,-3.118180045502132
0.08,0.27918318579042484,-0.7143145609840352,0.454668677956892,826.7804775138593,327.5966231311385,10.432950775897611,3.0953559931826216
0.12,0.17883688433497377,-0.40773914721844434,0.44235968776945683,746.2094211027857,335.1300144863244,10.026036949076147,3.0159618865009863
0.16,0.08073860350491484,-0.1132256088370388,0.40826218807596076,665.1389414682429,349.03262008167394,10.246471093053302,2.931497750488624
0.2,-0.013024803781987025,0.16156444309910464,0.3570410253188466,586.1802093980241,368.2287175764571,10.372077003931816,2.869757871415322
0.24,-0.10086469923717112,0.4348219532274407,0.2838501796602442,504.5529361959828,394.17337020480676,9.990173586470352,2.782146087895299
0.28,-0.18894840985072392,0.6880748930731289,0.19400566076559725,426.02390723499866,426.0321952103078,9.735360292677152,2.7261335888892724
0.32,-0.27460006390051406,0.9241944432257764,0.08950477305725711,350.2296882648044,463.2064288603788,11.092929783701093,2.6325080180937213
0.36,-0.3565308007730994,1.161999288241471,0.06412772944861944,270.5749424314868,477.59461815701843,11.541273659162629,-2.873980188210828
0.4,-0.4331656721467062,1.39404767874758,0.15701788674532674,187.92617580184952,455.72034562195313,10.930989740110768,-2.9150174623914276
0.44,-0.5102596628809171,1.6289046812528847,0.22652596427716815,100.51174832246238,440.17552366756985,11.748048980212545,-3.005372152886724
