Timestamp,X,Y,Z,u,v,l,theta
0.0,0.322098389020626,1.5513667156562323,0.2196349707907572,208.5182142316823,381.3821560446078,10.367276089034702,-0.2852946578434361
0.04,0.2878638067423484,1.2612926554999009,0.30503244050973477,284.91033770041923,361.42526442467334,9.937267695649327,-0.2139383328751943
0.08,0.2554660101664072,0.978463650407873,0.36384325343924157,360.9639710795363,348.2033533560476,8.982303548061017,-0.13148060942634693
0.12,0.2256566181947973,0.7034661981240997,0.39884712835393643,436.1721062443123,341.1285784495163,9.756465411694128,-0.07533214318172868
0.16,0.1964788485271327,0.4414751568971188,0.409880611105448,508.6766507214741,340.4792843466904,8.483215934158885,0.02189354137457611
0.2,0.1700476992547474,0.18368832509569213,0.4028732316287425,580.6867455272182,344.6310312500773,8.87527340819135,0.10302095612481894
0.24,0.14321008481700034,-0.061622766155653,0.3729416374572624,649.5825663584296,355.11783088272836,9.99365635014956,0.11567769248294077
0.28,0.1151587887870856,-0.3058382724560385,0.32778170565189507,718.4436522137619,369.9267997773746,8.436827977647772,0.26357787763782
0.32,0.0922761219433633,-0.5288333331269446,0.2623513112965482,781.2171619556594,389.98448866511393,8.00125755479212,0.3590267096292571
0.36,0.06960236539471033,-0.7494733757851243,0.17990718383747353,843.1281481521354,414.69083193151204,8.081613971822017,0.4225884415691211
0.4,0.04905840997887513,-0.9593727898626608,0.08097784526577728,901.5694044612447,443.6704657836732,8.633765397360099,0.49751611787829436
0.44,0.02803879232075723,-1.1512049907819741,0.04829605513837223,956.0931395020339,454.62416556540245,7.627935050168781,-0.46273725657582243
0.48,0.013186239274991117,-1.32445721590628,0.13860623335452996,1007.7108876866391,431.5276769198628,7.403320213188431,-0.3696086826927037
0.52,0.0010330834043780564,-1.4976677823529418,0.21138073806964033,1059.2609223107188,412.81031982041895,6.096049855177216,-0.30008140350686024
