Timestamp,X,Y,Z,u,v,l,theta
0.0,-0.4773819297502042,-1.5748900102750094,0.3022471105228348,1139.364737729053,422.71921185044897,10.895820941235248,-2.918720104874681
0.04,-0.44223195996017306,-1.291160172912014,0.3498076630993317,1047.1475138604656,404.40724803701033,11.321516375269535,-2.996824922061641
0.08,-0.40982871032521967,-1.017194971846791,0.37726069066839646,958.5057232421918,392.66881873149396,10.546001772168191,-3.029944004597662
0.12,-0.3782849293075669,-0.7554632283587911,0.38415556552852265,874.1529254644367,387.4459622262992,10.692588799914274,-3.114254562620169
0.16,-0.34843838572483743,-0.5052401780776948,0.37135840500542827,794.0816036067605,388.4464121671382,10.343655065121391,3.0874002869907886
0.2,-0.3191242975179465,-0.26143429728451895,0.3376851323809222,716.7557145852519,395.8183438116125,9.823966097841376,3.0119889041558685
0.24,-0.28948504477877873,-0.03268898021806115,0.2855628005296756,645.0159480198021,408.64500771790296,8.63948825030161,2.9317172874291866
0.28,-0.26146232119503693,0.18936334549682662,0.21804460381462373,576.4002860640398,425.9834683474496,9.104397294095234,2.8642702512901406
0.32,-0.23307716882059887,0.4116561717333554,0.12692590688832434,508.86315893957203,449.9196227152446,8.304176240770248,2.768120894282498
0.36,-0.20636263716951406,0.6107993927057186,0.02647349551223338,449.5449992908925,476.3066193391048,7.6292922527553815,2.9264694364331914
0.4,-0.1765226531197064,0.8431572678254172,0.10561189685242996,380.2167591218408,450.3322475484294,9.319101646892586,-2.745856043196221
0.44,-0.14771603925663712,1.0580440014388772,0.18541860845634114,316.26559740170086,424.355386665394,8.767983259399358,-2.873558124672565
0.48,-0.11873232909151873,1.2751236385195528,0.2409051259546658,252.1413149676684,405.4896700350811,7.248287275921419,-2.8168375603904594
0.52,-0.09073397097820472,1.4812113491129162,0.2757218847210818,191.87806682207656,392.8132272390074,7.9701458305513135,-2.9943522874102957
