Timestamp,X,Y,Z,u,v,l,theta
0.0,0.3593770811769857,0.6613464424772304,0.1881753915287347,461.05657389153413,325.2760494317857,6.51026713060027,-0.1409246046133923
0.04,0.2821748019707556,0.4836142698605656,0.22270764967876713,513.7429364828107,315.23836969416027,6.390794159586363,-0.13764655333514422
0.08,0.21107190776388862,0.3076943894119787,0.24296348150528738,564.46142150796,309.0058354416953,5.68871894179089,-0.029669618456439662
0.12,0.14283068735338642,0.138006822127524,0.24344542595104882,612.4970129561319,308.10506642297764,6.017104204660988,0.005920660398455014
0.16,0.07440120118719991,-0.03303955943744176,0.23351273902529462,659.9656929815435,309.92050323893454,5.161542901455765,0.11044178368185556
0.2,0.011848027819219512,-0.18941420305089263,0.20823598594737372,702.5106886695509,315.73126638003475,5.15387301348817,0.1657192858900084
0.24,-0.04838302728475769,-0.34232734396272474,0.17110328003755426,743.1383951413969,324.4548099875372,4.964332132905387,0.250804240204261
0.28,-0.1065263780365853,-0.4933538115808443,0.12254282240154289,782.1967362986609,335.8677302135231,5.042411140521745,0.3439255772820163
0.32,-0.1626785258063267,-0.6406200204469678,0.06190760627400109,819.3265570462037,350.0710567028374,5.0455842901185886,0.43347238931842846
0.36,-0.2118579296021883,-0.7756520113483494,0.03759363299702956,852.596992132733,355.0490176182719,4.046619129200859,-0.5482425448077725
0.4,-0.24899642356988377,-0.8894593683828352,0.09068402466675685,880.187566955504,340.9831427618686,3.5585729285056518,-0.41245995619806003
0.44,-0.2860936268823153,-0.9974685160506424,0.12984071095926164,906.316186769428,330.57751653252194,3.474428749224916,-0.3309462678427338
