Timestamp,X,Y,Z,u,v,l,theta
0.0,0.170818934876104,0.648860362883985,0.27162175928472,486.3458025548432,307.56918123582346,8.5302276308372,-0.21442907298005542
0.04,0.16429991739086772,0.43594412347989536,0.2950332329118262,540.1978572114458,298.0511340100783,4.533024382808265,-0.15399576051248234
0.08,0.17742134086812844,0.2845283183770454,0.29774532645143564,574.3308546229097,294.9134749930887,7.54426778795739,0.012872034617816826
0.12,0.16716335059323378,0.0629769764551323,0.2870791293666115,625.6919709016539,295.03913753023284,5.411225010088807,-0.004253157680389551
0.16,0.1593405862950868,-0.1491922040711101,0.27199324366343325,671.9887916124663,296.3427959126293,5.22701540345855,0.08438382787100718
0.2,0.15367188381231434,-0.3410073918285605,0.2424067539530151,711.5206933429426,301.3762959465014,4.8876949893068105,0.16917898665851114
0.24,0.15001483193234433,-0.533586187317063,0.19948571757633643,748.9596024983211,309.33016419269677,4.608420785486338,0.2394546024383082
0.28,0.14645451539131754,-0.7194480479639027,0.14709948228238373,783.337361055734,319.2253029941037,4.169887309902473,0.2999651595490815
0.32,0.1434938215623146,-0.9003894006489499,0.08298592781106237,815.1202411087133,331.41914518429,3.989270067204802,0.4452545860072414
0.36,0.14333816369185387,-1.075256862770655,0.01710670703368926,844.0284935101774,343.4900513364487,3.0693296730762913,-0.38259349903547046
0.4,0.147514838538779,-1.206401932391936,0.08020404602758639,865.2089211517883,327.2717976653007,2.9250785295858512,-0.6526662954143508
