Timestamp,X,Y,Z
252.66945791244507,-0.3437259494936179,-1.8843930344525477,0.553542103140859
252.67577171325684,-0.3329026351614229,-1.847658687923879,0.5638885992574261
252.6805431842804,-0.324695546813904,-1.813140882680565,0.5756873393496273
252.68662285804749,-0.3147904397883612,-1.7748101757133403,0.5856850838788252
252.6916346549988,-0.3045973386026532,-1.7375560873576796,0.595844933710047
252.69724822044373,-0.2964959274716305,-1.698788518398889,0.6059744893459169
252.7026743888855,-0.286315674491679,-1.6645584967951943,0.6124357692292676
252.70834517478943,-0.2796453160067492,-1.6294916835623814,0.6228820328082147
252.7149019241333,-0.2692330087428681,-1.593609486319403,0.6302933708098238
252.7198388576508,-0.2579281329985418,-1.5541017949272595,0.6367669747725605
252.7251253128052,-0.2488876773228235,-1.5163225348066416,0.6444411281564014
252.7305421829224,-0.2397477730572109,-1.481618902823706,0.6497214971989922
252.7365734577179,-0.231314631282023,-1.4470784524049047,0.6558944219609245
252.74169325828552,-0.223061766891257,-1.41192712766026,0.6612651167463202
252.74705743789676,-0.2135245229717113,-1.3762793137866722,0.666144924187786
252.75290536880493,-0.2050606463915214,-1.341520449965474,0.6724818117048438
252.7581114768982,-0.1975297699700123,-1.3064650527056183,0.6764642880074762
252.76424026489255,-0.1890438472241572,-1.2721643830728364,0.679468535657162
252.76935052871704,-0.1802473065939488,-1.2396232972174162,0.6836426596814626
252.77567768096924,-0.1715851095992441,-1.203617049410464,0.6863179120011211
252.7802920341492,-0.163412078980723,-1.1710812933303545,0.6902969914376977
252.78591561317444,-0.1545853294709446,-1.1360795949775848,0.6921910930752168
252.7921717166901,-0.146598864143685,-1.1039678182451078,0.693317427437775
252.7977418899536,-0.1380573253015631,-1.0721298373674768,0.6956168857810555
252.8028166294098,-0.1310167499165027,-1.0387601752550168,0.6969921299316922
252.8084545135498,-0.1237324567838498,-1.003606597308862,0.6971596013415079
252.81370544433597,-0.1154450708696376,-0.9705314119611594,0.6982117256545995
252.819566488266,-0.1072744332447663,-0.9387286366732062,0.6975663287527182
252.82502365112305,-0.0993397304731762,-0.9065902752630864,0.6967719446481955
252.83061408996585,-0.0915009278967017,-0.8742899568496396,0.6962519273948532
252.83594799041748,-0.084271543448421,-0.8426604748841482,0.6952844754771932
252.84196519851685,-0.0761726740765948,-0.8095580809632434,0.6939057449341189
252.84724974632263,-0.0682258556452644,-0.7777657254020047,0.690873115887784
252.85255694389343,-0.0606614684197917,-0.7463336290943474,0.6886773537870962
252.8582682609558,-0.0533138381247879,-0.7157403465585059,0.6858577722737984
252.86381602287287,-0.0460012627338853,-0.6833805022625268,0.682776709944388
252.8698711395264,-0.0387976849594134,-0.6530039290506129,0.6793637899331584
252.87569499015808,-0.0315911822837591,-0.6220727991974899,0.6756072442601988
252.8804063796997,-0.0236416159748626,-0.5913741307814073,0.6705455909117624
252.8860330581665,-0.0172685981970246,-0.5605559411594561,0.6666399032793832
252.89180874824524,-0.0097678357373834,-0.5310938172675899,0.6620631952852719
252.89704585075376,-0.0023667559041543,-0.5006636300010614,0.6561595415923616
252.9026539325714,0.0054463625843242,-0.470110954451181,0.6514422781098251
252.90824699401853,0.0125413460027534,-0.4420393566384892,0.6449286133484821
252.91388392448425,0.0191093055840563,-0.413360192014182,0.6383446675581622
252.9198019504547,0.0268340963463102,-0.3830884565325301,0.6321253637569834
252.9248592853546,0.0334738653231027,-0.3520414330260781,0.6238779101974695
252.93039846420288,0.0398787364994457,-0.3228984016986509,0.6174914377811526
252.9360659122467,0.0471493566941805,-0.2947013528469964,0.6097843024968878
252.9417974948883,0.0532344116901607,-0.2657820061353648,0.600997864297734
252.9470353126526,0.0607199693741331,-0.2388838491269187,0.5926569358848074
252.95261526107788,0.0672675203566631,-0.2089668776509872,0.5845911052351371
252.9583830833435,0.0743832102255177,-0.1826341881864528,0.5746408074047916
252.9640793800354,0.0810595201465573,-0.1516626792214421,0.5671482313404671
252.9692521095276,0.0877696609175675,-0.1253786421342939,0.5559609749747728
252.97491884231567,0.0941565390186405,-0.0991123792566952,0.5459913993567324
252.98058891296387,0.1041031614290334,-0.0608825547272791,0.5339375770983267
252.98619389534,0.1111043687735043,-0.035351428781688,0.5236378498925441
252.99238228797915,0.118223559102415,-0.0069231536113685,0.5118606104405808
252.99773955345157,0.1248631458828331,0.0176386494070779,0.5012538520057306
253.0026547908783,0.1308129286040126,0.0470575083951596,0.4874221721318771
253.00904369354248,0.1363278518206784,0.0759779060291749,0.474163767519614
253.01371932029724,0.1441643504075807,0.098522496207692,0.4637293435375652
253.0199840068817,0.150951722665284,0.1244686891850281,0.4517210879782442
253.02505230903623,0.15594669464674,0.1521595766587168,0.437813021657032
253.0310430526733,0.1613442604145669,0.1790664654704719,0.4237592754708705
