Timestamp,X,Y,Z,u,v,l,theta
0.0,0.68943914441215,1.165439775548445,0.1972363814841884,334.1684953672067,367.0524017003694,7.638281464722079,-0.42861973975242806
0.04,0.6740521484881442,0.9751518514993587,0.27729361803558816,380.85370845817016,349.8312619333163,7.119971193777531,-0.017801726188520883
0.08,0.6474103772886767,0.79338413930041,0.32807778795279197,428.0665049157737,337.74273585701405,3.5742978366500187,-0.34287218967466326
0.12,0.6169089359408196,0.6081495787864702,0.361496933819963,473.5940114075881,331.7215794978249,4.896092611830236,0.0011531706231370231
0.16,0.5871834914494543,0.42998990252468944,0.37899419384608724,516.856347793438,328.6921724293214,6.678739559340618,-0.14052390432368692
0.2,0.5596021492571273,0.2527460359865325,0.3871523299594776,564.6972612455949,332.05518873297416,5.4507769959693615,0.119263431474734
0.24,0.5345836923840475,0.08711337551400386,0.37595764159982753,609.7825316926305,333.04456525113955,5.232373999752592,0.19111190555975727
0.28,0.5100491587685584,-0.08383152712741263,0.3569473046818154,650.9004661060777,338.502513111845,5.297385645265139,-0.011175699008081824
0.32,0.4864795912120407,-0.24856354616041457,0.32442198139142214,695.3198709417378,351.61994254353505,3.1416120583408347,0.43194482535600226
0.36,0.46349119543654266,-0.408405384474659,0.279201675011485,737.215598339401,362.10960031440607,3.7939802783819134,0.28861485718193824
0.4,0.438099144797905,-0.571555275492934,0.22422079334035597,779.9606640905173,381.07956144615844,6.826310926367819,0.5257079175904876
0.44,0.41708598088114,-0.7278941107972908,0.15346957502036748,818.2582648516494,398.52667823053906,5.600708455845948,0.613907816784544
0.48,0.3975351354592478,-0.8790990036808668,0.07422122114087858,858.2635885563495,423.5103308181745,4.763766557460665,0.49073449810918074
0.52,0.37958793809842367,-1.0119976286324548,0.042600959347196245,893.7549588744544,430.4018722417559,4.3175404998605345,-0.8076200472268097
0.56,0.3643178389860096,-1.1131652800416594,0.11705013916189318,923.9962216278487,410.389668689014,4.895236975409697,-0.386739004539041
0.6,0.34751166889277896,-1.21571120223471,0.17513732472240298,953.1141949005801,400.2506895584255,4.6558551487740525,-0.3919928439777839
0.64,0.3314641987222484,-1.30964889251836,0.2166324939648648,979.8311727812695,387.64400603656725,4.103156061590613,-0.5312836988564978
0.68,0.3114687337326785,-1.4099007119028368,0.24501930502930747,1008.0729551186023,381.8547994166063,2.489344656405177,-0.2875619514432242
0.72,0.29456345846003673,-1.504721514400909,0.25666807294938904,1035.7647985955855,380.438904227818,4.971249785611433,0.11410570185578868
0.76,0.27876079713870844,-1.5979017498703467,0.2530420061271498,1061.23252299711,385.44181620134793,2.296367798207587,-0.019980634392111674
