Timestamp,X,Y,Z,u,v,l,theta
0.0,0.3956775881555764,-1.3705336290767731,0.1011170081465562,732.0040721306015,352.2876428298819,3.933805500648852,-1.9176284658709364
0.04,0.35134661984029975,-1.1474736952189921,0.18435336811875508,720.937070301703,323.5017948022903,3.7302743199563313,-1.9831876374933979
0.08,0.3054638690327013,-0.9329784551206382,0.25865057820113374,709.709974367878,297.5858648381204,3.2714691348074414,-2.0326970513797384
0.12,0.2601051035284667,-0.7275834379736276,0.3158453812297426,698.787058786168,276.32020404489987,2.686451607328751,-2.084228552886155
0.16,0.21288496231338255,-0.53000076748983,0.3582974603261783,687.6093112297274,258.99968900864724,2.2807387497080076,-2.1998222020241163
0.2,0.1657013610855565,-0.3387549467462172,0.38737111303081057,676.6047814196734,245.1658475966893,1.9837574095355242,-2.2757614205363
0.24,0.11705286097880446,-0.15671734127058912,0.40310969129575275,665.4298794275717,234.83176937145763,1.7744170556784435,-2.4951931647492143
0.28,0.06959552908032351,0.02360619010693479,0.40368565939753154,654.6675546819819,228.04659208140333,1.1143895339977172,-2.571241902308181
0.32,0.022117208823026247,0.19837676979736338,0.3901827372155991,644.0428936648117,224.6375278999297,1.3815081185022027,-2.9326613302081497
0.36,-0.027471725315577414,0.36538319599289315,0.36525045437349174,633.0900013544696,224.03627448972745,1.3862456654959174,2.987833796841897
0.4,-0.0792223883151665,0.5249774918724818,0.32807335450982733,621.797026135704,226.35052799949474,1.471243993141022,2.8396819547704224
0.44,-0.13294566223338197,0.686271834201212,0.2767455601023116,610.215260532514,231.61000460608054,1.7852469886449764,2.5620763521550036
0.48,-0.18564073903838257,0.8331929139720365,0.21406891100588293,598.9790103363666,239.73436835757627,1.927631201730545,2.41162490067247
0.52,-0.2407554677601175,0.9798678435951684,0.137563679614539,587.3539518227202,250.6985687738831,2.220034445927585,2.317600125885271
0.56,-0.296571528050476,1.122154476671401,0.047801450242395876,575.7069191054022,264.47925868061907,2.2073315356229926,2.276501500965213
0.6,-0.34647691941146486,1.2419913878036584,0.07697753865594176,565.3937850806013,254.00818020282043,2.8671594726863328,-1.9523939960272911
0.64,-0.39324285812591603,1.3382915370619104,0.14999397179770343,555.7565723247534,235.29106392954162,2.37049603934321,-2.129506976169321
0.68,-0.439221808903753,1.4443924388467089,0.20209046278278958,546.3809824329288,220.71646788017992,2.080471770179334,-2.1920678213109976
0.72,-0.4837985532966938,1.5294730995730943,0.24612352976170748,537.287319660709,208.6301149028502,1.7086799914928918,-2.311533954296345
0.76,-0.5305903920352665,1.6252928446333532,0.2675968470026104,527.8297184003922,200.93274333929324,1.3590234076906047,-2.5328569332756126
0.8,-0.5761033915517055,1.7148356313000042,0.27357635347251613,518.6793247517514,196.69740657383218,1.4305567278845304,-2.975638115642017
