Timestamp,X,Y,Z,u,v,l,theta
0.0,0.18392475945424,1.6599830061496443,0.440808080974739,180.0426987091629,266.90759839782174,21.138490225989617,-0.23742226736043737
0.04,0.1397034626325225,1.2837517493515462,0.47194079769805025,306.4397102856788,258.2716582929661,15.989562067807478,-0.08383809784696114
0.08,0.09781993835802665,0.9371928533578389,0.47307749439194524,415.9536335944846,251.35129999237813,11.341224169317597,0.05883674337758328
0.12,0.061626555162998496,0.6065600319950711,0.44810558311059295,510.5678401553468,259.19565064137737,10.983886964899936,0.11608426302774869
0.16,0.02601416420197773,0.2916204123818338,0.40205897418263004,594.9212154792726,271.2964037008825,9.299563974944652,0.2635629721413786
0.2,-0.009722225802029283,-0.012036225141325248,0.34022208708233054,668.3848718719918,283.0988378305069,7.574319774522879,0.33637206638628353
0.24,-0.038573971672838755,-0.294095154860816,0.25715103904022224,733.8610038405882,304.42882479090207,7.5724682525242475,0.35592670549193983
0.28,-0.06650198470622626,-0.5652826200755143,0.15685500526926383,787.9959379424845,324.26239814721305,6.905535188508155,0.25110900438043693
0.32,-0.0939869168282366,-0.8234297437857814,0.040950034887307765,840.0922174947528,350.06383718818444,6.433650090180017,0.325657317368171
0.36,-0.11373615537923083,-1.0635153619791153,0.09941407929407964,884.341092606597,331.15908412457816,5.471727918982809,-0.5224966437776175
0.4,-0.1312099010209924,-1.2959868594023167,0.19089840708238295,927.5859464388635,309.93374509026825,7.011432081012881,-0.6748380616789308
0.44,-0.14759478359322004,-1.5184708597666579,0.25809764426887105,968.2141926601533,293.31354401571224,5.782409054350877,-0.31453446300670423
