Timestamp,X,Y,Z,u,v,l,theta
0.0,0.4733329115555885,-1.2809263412059109,0.2483272248799726,825.010077976128,283.28086101950686,8.280003056086764,-3.07402080723662
0.04,0.4624651536902694,-0.8542988688139526,0.26128254649720556,758.8754439934789,280.4015010490436,10.076231087271573,2.986892453445679
0.08,0.44769654532378567,-0.43853811212469423,0.2478565490784387,687.3958207102328,292.15990684875334,9.371293464424845,3.099524869766941
0.12,0.42464876987688993,-0.060100352159143375,0.21161905960494715,615.900739840372,306.4574422044227,7.777678510406751,3.007575785564109
0.16,0.395028187561927,0.30463339651419663,0.1502368437799544,539.4311597651794,329.01350161400995,8.22603471621333,2.657866937113178
0.2,0.36347526255412543,0.6366095005072341,0.07551214236426523,467.38235859502066,356.9987781107659,11.826276588488966,2.616187982351498
0.24,0.32939846296226805,0.9388531398053862,0.05461138340755976,392.18919998316494,368.48130376172344,8.040698950465801,-2.893090005815885
0.28,0.30213630061024194,1.1950994110835778,0.13382989552687904,322.38068553054313,354.3172411078348,7.978882456179382,-2.792805046005082
0.32,0.27615412500091424,1.4465900609806144,0.18295241916993263,247.01548151495115,346.99923433880707,9.399522883348913,-2.949547999132731
0.36,0.24783290026931878,1.6809484487347444,0.2163406568565848,170.99597988148346,342.6108984601123,8.678346831346904,-3.089388938420057
